Node	Beg	End
NMI97329	1838005	1847225
NMI97329	1848393	1848957
NMI97329	1849428	1849711
NMI04110	1760176	1764508
NODE_93	176553	176739
NODE_93	179355	179839
NODE_93	180960	183413
NODE_93	183914	184588
NODE_93	185308	185860
NODE_93	187029	187944
NODE_93	188470	190305
NODE_93	404930	406366
NODE_93	435360	438441
NODE_93	438913	440549
NODE_93	441688	443782
NODE_93	480049	481638
NODE_93	482518	483189
NODE_93	483996	485160
NODE_93	485743	486259
NODE_93	537058	542983
NODE_93	682212	682654
NODE_93	939212	941906
NODE_93	943137	943440
NODE_93	1050402	1052866
NODE_93	1382313	1382485
NODE_93	1498541	1500675
NODE_93	1502122	1503666
NODE_93	1547524	1548194
NODE_93	1549403	1549852
NODE_93	1550638	1551945
NODE_93	1552423	1553289
NODE_93	1677385	1678205
NODE_93	1723573	1725218
NODE_93	1758810	1760378
NODE_93	1802489	1802497
NODE_93	1803993	1804899
NODE_94	753264	754949
NODE_94	1050063	1050417
NODE_94	1051044	1051397
NODE_94	1052055	1052734
NODE_94	1382313	1382485
NODE_95	753289	753649
NODE_95	754866	755298
NODE_95	1049212	1050114
NODE_96	480766	481657
NODE_96	482505	483474
NODE_96	484821	486242
NODE_96	1550510	1551463
NODE_96	1552308	1553150
NODE_96	1759328	1759699
NODE_96	1760274	1761005
NODE_96	1803380	1804810
NODE_97	26836	27859
NODE_97	28760	28919
NODE_97	29511	29978
NODE_97	101029	101035
NODE_97	101506	102001
NODE_97	123840	124316
NODE_97	133795	136071
NODE_97	147788	148053
NODE_97	163921	164199
NODE_97	164622	165670
NODE_97	166721	166837
NODE_97	167515	167518
NODE_97	167951	169126
NODE_97	170748	171076
NODE_97	171782	172304
NODE_97	172751	173074
NODE_97	173736	176195
NODE_97	215512	217023
NODE_97	217811	219155
NODE_97	219671	220681
NODE_97	227924	231139
NODE_97	370486	371221
NODE_97	372315	372552
NODE_97	373505	373986
NODE_97	374847	374853
NODE_97	381628	382648
NODE_97	384395	384559
NODE_97	385291	387254
NODE_97	387819	388611
NODE_97	389145	389825
NODE_97	390423	393446
NODE_97	394920	396887
NODE_97	416890	417043
NODE_97	427748	428952
NODE_97	429958	430430
NODE_97	432932	433051
NODE_97	433608	434337
NODE_97	450105	450288
NODE_97	450819	453320
NODE_97	463442	463702
NODE_97	464660	464993
NODE_97	466391	467783
NODE_97	503463	503648
NODE_97	504500	504939
NODE_97	506483	508379
NODE_97	509981	509988
NODE_97	510764	511810
NODE_97	512847	513515
NODE_97	521184	522784
NODE_97	566751	569192
NODE_97	570243	570924
NODE_97	636146	636874
NODE_97	637529	637844
NODE_97	640147	643109
NODE_97	673475	674165
NODE_97	675157	675208
NODE_97	675901	676664
NODE_97	740763	742020
NODE_97	742869	743358
NODE_97	825086	826599
NODE_97	828059	829460
NODE_97	845011	845629
NODE_97	846424	847041
NODE_97	877335	879783
NODE_97	890373	894399
NODE_97	904475	904820
NODE_97	915381	915591
NODE_97	916033	919010
NODE_97	919442	919752
NODE_97	921753	922614
NODE_97	923067	923209
NODE_97	940818	941906
NODE_97	965845	965923
NODE_97	967474	967579
NODE_97	968577	968766
NODE_97	970677	974424
NODE_97	1041572	1043636
NODE_97	1044074	1044215
NODE_97	1044644	1045766
NODE_97	1077246	1077311
NODE_97	1147653	1148210
NODE_97	1153384	1153429
NODE_97	1157549	1158853
NODE_97	1162036	1162323
NODE_97	1162828	1168149
NODE_97	1168725	1169824
NODE_97	1185867	1186019
NODE_97	1201418	1202372
NODE_97	1205653	1207393
NODE_97	1208137	1210312
NODE_97	1262415	1262454
NODE_97	1262945	1265611
NODE_97	1266146	1268818
NODE_97	1269318	1269327
NODE_97	1270574	1271479
NODE_97	1271958	1272195
NODE_97	1275250	1275417
NODE_97	1276012	1276051
NODE_97	1277787	1277865
NODE_97	1278881	1278890
NODE_97	1279940	1281417
NODE_97	1282272	1282978
NODE_97	1283448	1285512
NODE_97	1367512	1369094
NODE_97	1445367	1445815
NODE_97	1446805	1447102
NODE_97	1448103	1448759
NODE_97	1509271	1509923
NODE_97	1510518	1510877
NODE_97	1511698	1512206
NODE_97	1513184	1514411
NODE_97	1536866	1540276
NODE_97	1540766	1541039
NODE_97	1541525	1541615
NODE_97	1542707	1545161
NODE_97	1545780	1545789
NODE_97	1676479	1676721
NODE_97	1679513	1680234
NODE_97	1682409	1682745
NODE_97	1683266	1683910
NODE_97	1685446	1688810
NODE_97	1689257	1690913
NODE_97	1692009	1692572
NODE_97	1724594	1724618
NODE_97	1734603	1734714
NODE_97	1748427	1749107
NODE_97	1751181	1753744
NODE_97	1756470	1757217
NODE_97	1759487	1761110
NODE_97	1762579	1763965
NODE_97	1764590	1764726
NODE_97	1810957	1811056
NODE_97	1820753	1821830
NODE_98	130373	130388
NODE_98	133099	136662
NODE_98	137713	138086
NODE_98	199754	203167
NODE_98	203851	205480
NODE_98	206249	207441
NODE_98	208149	209772
NODE_98	235927	236097
NODE_98	302209	302407
NODE_98	303940	305832
NODE_98	406656	406968
NODE_98	407520	409942
NODE_98	410742	414507
NODE_98	480676	480691
NODE_98	482589	482945
NODE_98	485247	487498
NODE_98	488800	489782
NODE_98	490220	491647
NODE_98	494892	495423
NODE_98	496062	496078
NODE_98	497541	497744
NODE_98	498625	499262
NODE_98	499826	499874
NODE_98	500306	502281
NODE_98	503648	503852
NODE_98	504397	504939
NODE_98	525530	525548
NODE_98	530442	531811
NODE_98	533180	534143
NODE_98	656373	656987
NODE_98	689248	689497
NODE_98	724079	724917
NODE_98	726586	731223
NODE_98	761167	763823
NODE_98	848078	848752
NODE_98	905126	905891
NODE_98	906326	907273
NODE_98	908144	908664
NODE_98	910043	910434
NODE_98	911202	913784
NODE_98	916033	917193
NODE_98	917842	918250
NODE_98	919514	919701
NODE_98	921029	922496
NODE_98	922995	924840
NODE_98	926308	928541
NODE_98	964168	965055
NODE_98	965711	965923
NODE_98	969365	970696
NODE_98	1018651	1018732
NODE_98	1020662	1020857
NODE_98	1024092	1024154
NODE_98	1025163	1025392
NODE_98	1050471	1050486
NODE_98	1051158	1051609
NODE_98	1071584	1072890
NODE_98	1073439	1075255
NODE_98	1077246	1077311
NODE_98	1079094	1079340
NODE_98	1080812	1081301
NODE_98	1094280	1095543
NODE_98	1096014	1096093
NODE_98	1096570	1098649
NODE_98	1099105	1102903
NODE_98	1103934	1104680
NODE_98	1105183	1106756
NODE_98	1136887	1142228
NODE_98	1142850	1143237
NODE_98	1146923	1147516
NODE_98	1148239	1148913
NODE_98	1255071	1257846
NODE_98	1262680	1263735
NODE_98	1298867	1299087
NODE_98	1299815	1300031
NODE_98	1303329	1303580
NODE_98	1304018	1304318
NODE_98	1305414	1306273
NODE_98	1382156	1382502
NODE_98	1400668	1402327
NODE_98	1404829	1405402
NODE_98	1406416	1407303
NODE_98	1452917	1454197
NODE_98	1551457	1551501
NODE_98	1552630	1555020
NODE_98	1555669	1555683
NODE_98	1567071	1567269
NODE_98	1577512	1584903
NODE_98	1592960	1601015
NODE_98	1668063	1668985
NODE_98	1669882	1670526
NODE_98	1759208	1759319
NODE_98	1760311	1760433
NODE_98	1762052	1764476
NODE_98	1765702	1768877
NODE_98	1771537	1772322
NODE_98	1803412	1806505
NODE_98	1807413	1808059
NODE_98	1813716	1814580
NODE_98	1824498	1826044
NODE_98	1830267	1831937
NODE_98	1833959	1835927
NODE_99	97816	99191
NODE_100	219965	219983
NODE_100	503694	504995
NODE_100	506707	507034
NODE_100	508629	508707
NODE_100	724151	724917
NODE_100	963884	965208
NODE_100	965711	966049
NODE_100	967178	969357
NODE_100	969832	971321
NODE_100	971812	975478
NODE_100	976177	976537
NODE_100	977790	979882
NODE_100	1377070	1378840
NODE_100	1379757	1380113
NODE_100	1437190	1437601
NODE_100	1438944	1439670
NODE_100	1758567	1760777
NODE_100	1761664	1762529
NODE_101	215173	216488
NODE_101	344465	346948
NODE_101	348074	349303
NODE_101	370486	371221
NODE_101	615792	621201
NODE_101	628729	631226
NODE_101	894184	894531
NODE_101	895557	897075
NODE_101	1026501	1027345
NODE_101	1027879	1028650
NODE_101	1134767	1134947
NODE_101	1135459	1136134
NODE_101	1327505	1327684
NODE_101	1330919	1333245
NODE_101	1336504	1338198
NODE_101	1372535	1376192
NODE_101	1376971	1380153
NODE_101	1395168	1395414
NODE_101	1396911	1399561
NODE_101	1400251	1400474
NODE_101	1401208	1401490
NODE_101	1403665	1404037
NODE_101	1404865	1407557
NODE_101	1449121	1449367
NODE_101	1450739	1450982
NODE_101	1451697	1451735
NODE_101	1757083	1759394
NODE_101	1759879	1760180
NODE_102	25925	27859
NODE_102	28703	28919
NODE_102	29586	30104
NODE_102	30763	33090
NODE_102	35651	35974
NODE_102	39529	42839
NODE_102	97612	98005
NODE_102	126516	129220
NODE_102	244813	245873
NODE_102	254338	254446
NODE_102	255536	255590
NODE_102	380589	382690
NODE_102	390423	390593
NODE_102	391057	395938
NODE_102	404642	406968
NODE_102	407520	409771
NODE_102	580526	580682
NODE_102	581296	582920
NODE_102	637036	639895
NODE_102	660086	663699
NODE_102	664496	666044
NODE_102	916899	916959
NODE_102	917914	918459
NODE_102	1013889	1014138
NODE_102	1015475	1015652
NODE_102	1077246	1077311
NODE_102	1172566	1172632
NODE_102	1173453	1174620
NODE_102	1175125	1177251
NODE_102	1248278	1250299
NODE_102	1251332	1252253
NODE_102	1260916	1263724
NODE_102	1264339	1268827
NODE_102	1270764	1271479
NODE_102	1372149	1373534
NODE_102	1374263	1376639
NODE_102	1377343	1379103
NODE_102	1379646	1379820
NODE_102	1425264	1425895
NODE_102	1503890	1504900
NODE_102	1505742	1505782
NODE_102	1508616	1509923
NODE_102	1510467	1512640
NODE_102	1609639	1610167
NODE_102	1664516	1667049
NODE_102	1668961	1669371
NODE_102	1669882	1670088
NODE_102	1684429	1684720
NODE_102	1685446	1686691
NODE_102	1687309	1688879
NODE_102	1775322	1775328
NODE_102	1775963	1777620
NODE_102	1808490	1809190
NODE_102	1809900	1810282
NODE_102	1814235	1817307
NODE_102	1819672	1819717
NODE_102	1820462	1822939
NODE_106	27658	27859
NODE_106	28760	30176
NODE_106	52235	53869
NODE_106	104146	104725
NODE_106	106284	106749
NODE_106	108546	108751
NODE_106	109653	110551
NODE_106	111031	111559
NODE_106	116929	117370
NODE_106	118140	118410
NODE_106	119449	120062
NODE_106	126378	126591
NODE_106	293957	295235
NODE_106	300667	301029
NODE_106	726513	731223
NODE_106	732929	734766
NODE_106	738946	740068
NODE_106	741335	742020
NODE_106	744029	744291
NODE_106	962473	964786
NODE_106	965711	965923
NODE_106	966538	971196
NODE_106	972153	972337
NODE_106	1100330	1100367
NODE_106	1101106	1105246
NODE_106	1132571	1132964
NODE_106	1134011	1134869
NODE_106	1135518	1136164
NODE_106	1141323	1142228
NODE_106	1153114	1153591
NODE_106	1155665	1160226
NODE_106	1165456	1166948
NODE_106	1190837	1194594
NODE_106	1254900	1257135
NODE_106	1258244	1260166
NODE_106	1262984	1263724
NODE_106	1367858	1369443
NODE_106	1377916	1378189
NODE_106	1378698	1378798
NODE_106	1379829	1380052
NODE_106	1382344	1382446
NODE_106	1398322	1398688
NODE_106	1671800	1678205
NODE_106	1685957	1686200
NODE_106	1687503	1687805
NODE_106	1690538	1690913
NODE_106	1692135	1693014
NODE_106	1693482	1693788
NODE_106	1746285	1749107
NODE_106	1753012	1753768
NODE_106	1754235	1754258
NODE_106	1756470	1761284
NODE_106	1762209	1762630
NODE_106	1830021	1830342
NODE_106	1832516	1836867
NODE_106	1854191	1856814
NODE_107	275945	275972
NODE_107	276526	276832
NODE_107	277340	278008
NODE_107	1022181	1023012
NODE_107	1038287	1039040
NODE_108	670	945
NODE_108	1712	2128
NODE_108	2983	6166
NODE_108	97790	99823
NODE_108	116544	118513
NODE_108	120014	122478
NODE_108	122986	123878
NODE_108	154046	155052
NODE_108	679190	682257
NODE_108	764081	764171
NODE_108	916171	918782
NODE_108	1024472	1027345
NODE_108	1059019	1062318
NODE_108	1063747	1064026
NODE_108	1075911	1078069
NODE_108	1349520	1351926
NODE_108	1382626	1384076
NODE_108	1423805	1424060
NODE_108	1540276	1540553
NODE_108	1541777	1542178
NODE_108	1542884	1543818
NODE_108	1597342	1598772
NODE_108	1758749	1760777
NODE_108	1761403	1761530
NODE_108	1762052	1763583
NODE_108	1867256	1871572
NODE_109	145537	146514
NODE_109	361599	364464
NODE_109	454617	455085
NODE_109	471365	471767
NODE_109	472235	472493
NODE_109	473147	474914
NODE_109	591078	592238
NODE_109	594194	596837
NODE_109	788196	789941
NODE_109	796756	797769
NODE_109	1076272	1077317
NODE_109	1077935	1078151
NODE_109	1078621	1078761
NODE_109	1079224	1079447
NODE_109	1080843	1084859
NODE_109	1144913	1145524
NODE_109	1294707	1296715
NODE_109	1361741	1363467
NODE_109	1363948	1364846
NODE_109	1365996	1369411
NODE_109	1370030	1370216
NODE_109	1372149	1374422
NODE_109	1376093	1376709
NODE_109	1377589	1383450
NODE_109	1419319	1419415
NODE_109	1421345	1422003
NODE_109	1423805	1427137
NODE_109	1625343	1631243
NODE_109	1647684	1649514
NODE_109	1650844	1651628
NODE_109	1654198	1654909
NODE_109	1667940	1669135
NODE_109	1669882	1670526
NODE_109	1671924	1673570
NODE_109	1759693	1761799
NODE_109	1762462	1762582
NODE_112	1401069	1401913
NODE_112	1405747	1406116
NODE_112	1759219	1760053
NODE_113	17901	19984
NODE_113	20581	21007
NODE_113	22139	22274
NODE_113	23231	24857
NODE_113	25432	27151
NODE_113	81307	82029
NODE_113	83035	83998
NODE_113	84469	85759
NODE_113	89948	90697
NODE_113	92677	92756
NODE_113	93304	94052
NODE_113	95354	96224
NODE_113	97612	97738
NODE_113	463444	464197
NODE_113	465911	466496
NODE_113	469066	472493
NODE_113	473438	474539
NODE_113	660016	660643
NODE_113	846526	846993
NODE_113	847633	848196
NODE_113	849261	854062
NODE_113	854759	857806
NODE_113	1074041	1075174
NODE_113	1077218	1077317
NODE_113	1400632	1400860
NODE_113	1401905	1402489
NODE_113	1405751	1406139
NODE_113	1611285	1611541
NODE_113	1613116	1613266
NODE_113	1614078	1615184
NODE_113	1710250	1712072
NODE_113	1712993	1713392
NODE_113	1760286	1760472
NODE_114	444156	449931
NODE_114	450882	451164
NODE_114	453340	453666
NODE_114	671053	671938
NODE_114	672750	672900
NODE_114	673475	673745
NODE_114	676941	683857
NODE_114	684376	685092
NODE_114	1076125	1076532
NODE_114	1077317	1077758
NODE_114	1503658	1506705
NODE_114	1759444	1760735
NODE_114	1761269	1762258
NODE_116	49058	50414
NODE_116	51814	54861
NODE_116	196345	200664
NODE_116	283296	289507
NODE_116	368854	372132
NODE_116	730532	735795
NODE_116	736444	738000
NODE_116	802658	808318
NODE_116	1121190	1123293
NODE_116	1391145	1394843
NODE_116	1499100	1500675
NODE_116	1539958	1540796
NODE_117	97790	97991
NODE_117	660365	660723
NODE_117	661707	663642
NODE_117	769883	771205
NODE_117	771785	776737
NODE_117	786034	789313
NODE_117	790907	793385
NODE_117	932817	934831
NODE_117	1065934	1068525
NODE_117	1075595	1077993
NODE_117	1263329	1263497
NODE_117	1267379	1267636
NODE_117	1331788	1333567
NODE_117	1337633	1338198
NODE_117	1339552	1341393
NODE_117	1342255	1343403
NODE_117	1374158	1375399
NODE_117	1376039	1378753
NODE_117	1379349	1380501
NODE_117	1380998	1382192
NODE_117	1510822	1511785
NODE_118	679271	682315
NODE_118	1074138	1075098
NODE_118	1075831	1077779
NODE_118	1760885	1761252
NODE_119	402473	402830
NODE_119	404633	405004
NODE_119	634884	636622
NODE_119	637629	640630
NODE_119	664433	665532
NODE_119	668963	669604
NODE_119	670197	670819
NODE_119	951924	952776
NODE_119	953441	954202
NODE_119	955332	957836
NODE_119	1074185	1074632
NODE_119	1078068	1078151
NODE_119	1376971	1380113
NODE_119	1547820	1548550
NODE_119	1549130	1549385
NODE_119	1550659	1551601
NODE_119	1716150	1716355
NODE_119	1717117	1718467
NODE_119	1722786	1723760
NODE_119	1736758	1742243
NODE_119	1759225	1760473
NODE_119	1762052	1764726
NODE_119	1765614	1766102
NODE_120	679244	682705
NODE_120	689006	690470
NODE_120	707631	708916
NODE_120	711192	711753
NODE_120	714685	715168
NODE_120	1764257	1764726
NODE_121	199752	200348
NODE_121	209568	209722
NODE_121	412135	414219
NODE_121	484786	484881
NODE_121	500834	501047
NODE_121	690413	690470
NODE_121	694740	695648
NODE_121	924618	925362
NODE_121	925894	926094
NODE_121	927640	929085
NODE_121	967827	968589
NODE_121	970489	970804
NODE_121	1019232	1019861
NODE_121	1021261	1021485
NODE_121	1022724	1022769
NODE_121	1024525	1025125
NODE_121	1075171	1075183
NODE_121	1079031	1079447
NODE_121	1147674	1147800
NODE_121	1149132	1150272
NODE_121	1300898	1301978
NODE_121	1302495	1302555
NODE_121	1303724	1305775
NODE_121	1760325	1760473
NODE_121	1762950	1762960
NODE_121	1763903	1763965
NODE_121	1833976	1834201
NODE_122	255132	255879
NODE_122	851352	851878
NODE_122	1047983	1051857
NODE_122	1665906	1666969
NODE_122	1667940	1668279
NODE_122	1670172	1670310
NODE_123	824091	824822
NODE_123	967360	968498
NODE_123	969775	970553
NODE_123	1041665	1043051
NODE_123	1044553	1044629
NODE_123	1045639	1046022
NODE_123	1047983	1048514
NODE_123	1153114	1153591
NODE_123	1735462	1735567
NODE_123	1750291	1750355
NODE_123	1751208	1752062
NODE_123	1753012	1753672
NODE_123	1759901	1759933
NODE_124	965711	965923
NODE_124	967360	968589
NODE_124	969343	971196
NODE_124	972153	972337
NODE_124	1758304	1761491
NODE_125	916042	916893
NODE_125	917649	917842
NODE_125	1384768	1386013
NODE_126	885911	886088
NODE_126	886580	886688
NODE_126	915381	919589
NODE_126	922922	924968
NODE_126	926155	926178
NODE_126	926686	928709
NODE_126	929454	929748
NODE_127	917962	917987
NODE_127	1147653	1148210
NODE_128	162389	162818
NODE_128	163573	165670
NODE_128	166721	171036
NODE_128	171782	176195
NODE_128	1262814	1263917
NODE_128	1388666	1390486
NODE_129	918454	918459
NODE_129	1042958	1044179
NODE_129	1045184	1045697
NODE_130	677713	683894
NODE_130	900796	902633
NODE_130	1066834	1069509
NODE_130	1250754	1252247
NODE_130	1254594	1257846
NODE_131	215506	215581
NODE_131	216438	219443
NODE_131	220082	220681
NODE_131	1754446	1754489
NODE_132	492951	493310
NODE_132	580526	582862
NODE_132	584564	584729
NODE_132	585226	586885
NODE_132	587631	592178
NODE_132	594350	594479
NODE_132	916899	916959
NODE_132	918154	918457
NODE_132	928007	928015
NODE_132	1042970	1045673
NODE_132	1099105	1103451
NODE_132	1146955	1150272
NODE_132	1676991	1678205
NODE_132	1760311	1760316
NODE_137	132355	138069
NODE_137	187113	187161
NODE_137	188121	189997
NODE_137	190493	190699
NODE_137	593975	598339
NODE_137	1077236	1077317
NODE_137	1078068	1078151
NODE_137	1079244	1079447
NODE_137	1081202	1082115
NODE_137	1113281	1114454
NODE_137	1118234	1118724
NODE_137	1346209	1348666
NODE_137	1349835	1350802
NODE_137	1351831	1352546
NODE_137	1391700	1392771
NODE_137	1394156	1394336
NODE_137	1395736	1395739
NODE_137	1397641	1399393
NODE_137	1456915	1458710
NODE_137	1545813	1545939
NODE_137	1547227	1547925
NODE_137	1558846	1559283
NODE_137	1631086	1631587
NODE_137	1761718	1764726
NODE_137	1765685	1766102
NODE_137	1849866	1849943
NODE_137	1850709	1851661
NODE_137	1863914	1865351
NODE_137	1867256	1868531
NODE_143	1665348	1666464
NODE_143	1667940	1672560
NODE_144	838948	842793
NODE_144	1359140	1360388
NODE_144	1361524	1363114
NODE_144	1364087	1364152
NODE_145	1143462	1145254
NODE_145	1262449	1263447
NODE_145	1378024	1378935
NODE_145	1380091	1380153
NODE_145	1760283	1761542
NODE_148	1027144	1028073
NODE_148	1377070	1378907
NODE_148	1379820	1380105
NODE_149	1260859	1262247
NODE_149	1262885	1263398
NODE_150	657296	658122
NODE_151	1377196	1378935
NODE_151	1379805	1380113
NODE_152	132195	137547
NODE_152	187086	187161
NODE_152	188476	188601
NODE_152	411322	412347
NODE_152	412895	415046
NODE_152	636003	638612
NODE_152	662549	663245
NODE_152	665103	665467
NODE_152	679271	679671
NODE_152	680621	683857
NODE_152	684480	684876
NODE_152	686139	687253
NODE_152	910428	910434
NODE_152	911106	911202
NODE_152	911880	912804
NODE_152	1100221	1100342
NODE_152	1101867	1106118
NODE_152	1424890	1424950
NODE_152	1425703	1426996
NODE_152	1462250	1462784
NODE_152	1617993	1618582
NODE_152	1758597	1760419
NODE_152	1760945	1762279
NODE_152	1849446	1850577
NODE_152	1851924	1852403
NODE_152	1853556	1853849
NODE_152	1854347	1859003
NODE_170	633198	635076
NODE_172	660100	662219
NODE_173	657307	660643
NODE_173	661121	663699
NODE_173	665103	666073
NODE_173	667031	669377
NODE_173	669942	672088
NODE_173	672934	673319
NODE_173	926155	926178
NODE_173	1760283	1760681
NODE_173	1761207	1761491
NODE_173	1830944	1831019
NODE_173	1831703	1831817
NODE_173	1832830	1834318
NODE_173	1835386	1835635
NODE_174	405217	407603
NODE_174	966868	969179
NODE_174	1605812	1606204
NODE_174	1607250	1607435
NODE_174	1607954	1608428
NODE_174	1759933	1760065
NODE_175	402446	402767
NODE_175	403313	404042
NODE_176	1076608	1076614
NODE_176	1077845	1078139
NODE_176	1547966	1548054
NODE_177	1077246	1077311
NODE_177	1093140	1094610
NODE_177	1413553	1414502
NODE_178	411398	414147
NODE_178	592130	592587
NODE_178	593864	595810
NODE_178	696194	697184
NODE_178	698274	698397
NODE_178	700811	701984
NODE_179	409230	414126
NODE_180	1742398	1742992
