Node	Beg	End
NMI9918	1342452	1344575
NMI9918	1345896	1346357
NMI00138	67069	69550
NMI00138	628735	630724
NMI00282	855586	856501
NMI0291	855921	856874
NMI0923	974904	979380
NMI99296	647425	648553
NMI98211	516976	517214
NMI98211	519192	519586
NMI98211	520492	520966
NMI98211	522121	522470
NMI98211	707465	708472
NMI98211	716781	719232
NMI98211	1244420	1245753
NMI9720	1477672	1480406
NMI9720	1482346	1482796
NMI9720	1483800	1483931
NMI023	353867	355853
NMI023	481901	482575
NMI023	1338056	1340005
NMI01174	169932	177064
NMI01174	214537	217298
NMI01174	246611	246620
NMI01174	310204	311668
NMI01174	323817	326024
NMI01174	347438	350235
NMI01174	389197	394149
NMI01174	648199	650604
NMI01174	700470	700594
NMI01174	781149	784280
NMI01174	852095	852911
NMI01174	1103776	1108398
NMI01174	1173463	1176642
NMI01174	1220598	1223969
NMI01174	1233729	1237129
NMI01174	1272404	1273164
NMI01174	1274982	1278034
NMI01174	1304028	1304718
NMI01174	1331545	1332503
NMI01174	1366563	1367644
NMI01174	1599992	1601952
16MI0026	242419	242865
16MI0026	244567	245121
16MI0026	245928	246699
16MI0026	540347	540764
16MI0026	731617	734011
16MI0026	738754	739213
16MI0026	765938	765953
16MI0026	1547682	1549345
NMI02145	327522	327638
NMI02145	409302	409493
NMI02145	412261	414606
NMI02145	415801	416853
NMI02145	509863	510780
NMI02145	582720	583501
NMI02145	855924	857745
NMI02145	899294	902506
NMI02145	903537	904223
NMI02145	1186958	1189073
NMI01293	982494	982893
NMI993	512762	513257
NMI993	513922	515370
NMI993	901567	906261
NMI993	907796	909706
NMI993	1284877	1285412
NMI03177	902895	905433
NMI03177	906225	906365
NMI03177	907040	908988
NMI03177	1032306	1037408
NMI03177	1044335	1050576
NMI03177	1087810	1087849
NMI03177	1261030	1261634
NMI9979	134339	134470
NMI9979	151987	152866
NMI9979	179873	182653
NMI9979	286778	287408
NMI9979	422323	422653
NMI9979	834284	835663
NMI9979	836717	837074
NMI9979	1119502	1120983
NMI9979	1218147	1221335
NMI9979	1232506	1233917
NMI0156	33811	36212
NMI0156	76536	78946
NMI0156	414322	419020
NMI0156	469303	472400
NMI0156	555663	555973
NMI0156	704490	705936
NMI0156	731915	732744
NMI0156	855601	855730
NMI0156	906928	908825
NMI0156	909463	909707
NMI0156	1403827	1405807
NMI0156	1426003	1427651
NMI02142	258482	258870
NMI02142	417217	418994
NMI02142	534656	536211
NMI02142	545849	547400
NMI02142	714751	715775
NMI02142	717465	718814
NMI02142	728810	729538
NMI02142	731178	731462
NMI02142	779705	780664
NMI02142	855562	855697
NMI02142	1095707	1095767
NMI02142	1145278	1146855
NMI02142	1397023	1397585
NMI0164	43027	45718
NMI0164	46742	49229
NMI0164	86059	96205
NMI0164	97577	97735
NMI0164	101218	101253
NMI0164	101899	101938
NMI0164	261955	264650
NMI0164	265654	267149
NMI0164	392263	393660
NMI0164	419322	421167
NMI0164	425828	428212
NMI0164	516099	520883
NMI0164	521484	521981
NMI0164	928829	929832
NMI0164	1046646	1048309
NMI0164	1189379	1189529
NMI0164	1251455	1253183
NMI0164	1254613	1255458
NMI0164	1261016	1261886
NMI0164	1263642	1264939
NMI0164	1269385	1273463
NMI0164	1349580	1353495
NMI0164	1570119	1571581
NMI0164	1572345	1577451
NMI0164	1578095	1578392
NMI0164	1578998	1580221
NMI0164	1582705	1586616
NMI0164	1588398	1589009
NMI0884	436520	441619
NMI0884	442358	444145
NMI0884	444720	447553
NMI0884	505905	507411
NMI0884	527856	531144
NMI0884	532016	535914
NMI0884	537904	539936
NMI0884	540656	540830
NMI0884	990373	990862
NMI0884	1160826	1161187
NMI0884	1179120	1180586
NMI0884	1181148	1181333
NMI0884	1311477	1312531
NMI0884	1313862	1315251
NMI0884	1319780	1320762
NMI0884	1322044	1322167
NMI0884	1325564	1325909
NMI0884	1326857	1327902
NMI0884	1372804	1373913
NMI0884	1532106	1533063
NMI0884	1547682	1549540
NMI0884	1550680	1557758
NMI01197	708300	709918
NMI9776	1574889	1577281
NMI04119	94704	96205
NMI04119	478300	485067
NMI04119	553291	553387
NMI04119	919241	920036
NMI04119	923043	923256
NMI04119	1021647	1021962
NMI04119	1023295	1027274
NMI04119	1028406	1028812
NMI02131	180914	183066
NMI02131	274318	277209
NMI02131	302390	303887
NMI02131	370147	370865
NMI02131	519411	519502
NMI02131	520481	520982
NMI02131	522771	524890
NMI02131	748867	753435
NMI02131	883521	883608
NMI02131	917300	920036
NMI02131	922779	923256
NMI02131	1325417	1325909
NMI96204	173646	173669
NMI96204	176869	177461
NMI96204	321894	324861
NMI96204	419322	420528
NMI96204	583209	584427
NMI96204	999993	1001307
NMI96204	1002023	1002732
NMI04148	848485	849271
NMI0657	443307	444145
NMI0657	446906	450623
NMI0657	516099	521981
NMI0657	658677	658870
NMI0657	759943	759954
NMI0657	761617	761766
NMI0657	762372	762823
NMI0657	764027	766537
NMI0657	769438	770374
NMI0063	703167	703962
NMI0063	822860	823687
NMI0063	839413	839474
NMI0063	840284	841669
NMI0063	1096227	1104543
NMI0063	1105392	1105893
17MI0057	1278135	1278145
NMI0326	11272	14553
NMI0326	15402	15595
NMI0326	19507	20273
NMI0326	33502	33730
NMI0326	35151	39404
NMI0326	40511	44983
NMI0326	108328	109786
NMI0326	110731	114879
NMI0326	115995	118685
NMI0326	214454	215092
NMI0326	215923	220449
NMI0326	222465	223773
NMI0326	224395	224596
NMI0326	225130	225807
NMI0326	226456	227086
NMI0326	263721	265383
NMI0326	306545	311991
NMI0326	312602	316160
NMI0326	348012	350324
NMI0326	351198	351717
NMI0326	352485	352523
NMI0326	510513	512270
NMI0326	537904	539936
NMI0326	540656	540830
NMI0326	541854	542789
NMI0326	620540	621164
NMI0326	621836	623554
NMI0326	624198	624496
NMI0326	628632	629937
NMI0326	632259	633051
NMI0326	633665	635219
NMI0326	635812	638624
NMI0326	660023	661721
NMI0326	665628	665782
NMI0326	666499	667708
NMI0326	668358	669828
NMI0326	672441	673578
NMI0326	731617	735535
NMI0326	769438	770374
NMI0326	771707	771929
NMI0326	778091	778873
NMI0326	779690	781447
NMI0326	812876	814519
NMI0326	815264	816161
NMI0326	816773	817204
NMI0326	827948	831026
NMI0326	832154	833139
NMI0326	834297	835210
NMI0326	836411	837405
NMI0326	839207	839534
NMI0326	842403	845621
NMI0326	848291	848693
NMI0326	855562	856670
NMI0326	889440	894823
NMI0326	970423	973520
NMI0326	974214	977467
NMI0326	1005923	1005933
NMI0326	1125147	1126851
NMI0326	1357935	1358648
NMI0326	1359760	1360246
NMI0326	1361028	1363115
NMI0326	1363716	1365080
NMI0326	1368967	1373716
NMI0326	1448426	1450583
NMI0326	1491402	1492379
NMI0326	1493502	1495549
NMI0326	1597179	1598011
NMI0326	1599623	1600436
NMI9664	855924	856087
NMI01353	257757	257830
NMI01353	856086	857015
NMI0651	593831	596818
NMI0651	729989	731486
NMI0651	933428	933842
NMI0651	935495	937070
NMI0651	1013669	1015959
16MI0017	855496	857284
NMI04111	79219	84276
NMI04111	84930	85770
NMI04111	300320	301211
NMI04111	302456	302946
NMI04111	304583	305732
NMI9936	240716	240932
NMI9936	266371	267254
NMI9936	516099	516267
NMI9936	535668	535914
NMI9936	536912	537931
NMI9936	756842	760770
NMI9936	903485	904978
NMI9936	906153	906365
NMI9936	1089049	1093402
NMI9936	1579793	1580221
NMI0289	123834	125087
NMI0289	417274	419020
NMI0289	481974	482775
NMI9528	44762	48894
NMI9528	158984	162527
NMI9528	326102	327278
NMI9528	376123	376609
NMI9528	625544	626761
NMI9528	987271	988031
NMI9528	1023768	1028131
NMI9528	1028741	1029626
NMI9528	1143777	1144921
NMI9528	1171030	1176472
NMI9528	1244279	1245414
NMI9528	1260591	1262237
NMI9945	252518	253790
NMI9945	856690	859799
NMI05149	327104	327470
NMI05149	569867	571070
NMI05149	1187383	1188875
NMI9576	104180	104537
NMI9576	105437	105572
NMI9576	106732	108038
NMI9576	717755	718814
NMI9576	720285	721573
NMI9576	722744	724418
NMI9576	725738	726902
NMI9576	727722	729141
NMI9576	731348	731969
NMI96127	840934	842170
NMI9039	281284	282136
NMI9039	418476	420525
NMI9039	475952	476014
NMI9039	535668	535748
NMI9039	537496	538504
NMI9039	836411	836591
NMI9039	856211	856760
NMI9039	859563	859812
NMI9039	939146	941667
NMI9039	944073	944489
NMI9039	945244	946206
NMI9039	948623	950811
NMI9039	958294	958513
NMI9039	960447	961829
NMI9039	1092571	1092966
NMI9039	1093786	1095056
NMI9039	1096248	1100511
NMI9039	1101138	1102314
NMI9039	1102899	1104543
NMI9039	1105392	1106649
NMI9039	1143109	1144079
NMI9039	1147492	1147812
NMI9039	1149414	1150423
NMI9039	1227429	1229376
NMI9039	1303189	1305022
NMI9039	1370080	1374343
NMI03203	51336	52895
NMI03203	54594	58273
NMI03203	197117	198021
NMI03203	219337	219757
NMI03203	220854	220878
NMI03203	221607	222647
NMI03203	262519	265092
NMI03203	266325	266994
NMI03203	330821	331298
NMI03203	516303	516649
NMI03203	517622	519071
NMI03203	519753	520926
NMI03203	521643	521958
NMI03203	522543	525667
NMI03203	526317	526748
NMI03203	855210	855984
NMI03203	886929	887993
NMI03203	889440	893690
NMI03203	1012260	1013753
NMI03203	1016109	1022170
NMI03203	1023914	1024448
NMI03203	1155904	1156092
NMI03203	1272229	1273975
NMI03203	1284877	1286578
NMI03203	1296532	1298013
NMI03203	1298640	1303675
NMI03203	1308184	1312442
NMI96287	1582034	1584069
NMI99129	421867	423354
NMI99129	856180	860917
NMI9783	583713	585390
NMI0220	855924	857745
NMI0044	56339	60376
NMI0044	61462	61508
NMI0044	104180	104537
NMI0044	128682	129366
NMI0044	145525	150421
NMI0044	327522	328326
NMI0044	329154	330083
NMI0044	375570	376033
NMI0044	514296	515222
NMI0044	516552	516916
NMI0044	518181	521850
NMI0044	522688	523853
NMI0044	531116	536239
NMI0044	537904	540858
NMI0044	563245	563281
NMI0044	563837	563894
NMI0044	564994	566875
NMI0044	569047	572595
NMI0044	584306	584499
NMI0044	602385	602427
NMI0044	603741	604008
NMI0044	629676	629878
NMI0044	630449	631270
NMI0044	632626	636884
NMI0044	638424	640167
NMI0044	675824	676533
NMI0044	680162	680221
NMI0044	681087	682529
NMI0044	687940	698016
NMI0044	721225	721573
NMI0044	722744	724418
NMI0044	725738	726902
NMI0044	727722	728177
NMI0044	736394	736748
NMI0044	752881	753831
NMI0044	758630	759799
NMI0044	762273	762811
NMI0044	764673	767746
NMI0044	769438	770374
NMI0044	771707	772219
NMI0044	772773	773613
NMI0044	775552	776328
NMI0044	778427	782825
NMI0044	822750	824195
NMI0044	902503	903665
NMI0044	953965	954426
NMI0044	955527	956466
NMI0044	991971	992371
NMI0044	993048	993061
NMI0044	993604	993911
NMI0044	994995	996760
NMI0044	997373	1001123
NMI0044	1001875	1006906
NMI0044	1007557	1007609
NMI0044	1008164	1008532
NMI0044	1065678	1066035
NMI0044	1067031	1068053
NMI0044	1111014	1114092
NMI0044	1114881	1115066
NMI0044	1115613	1117578
NMI0044	1165938	1168105
NMI0044	1171036	1171865
NMI0044	1172430	1174363
NMI0044	1175592	1176374
NMI0044	1193524	1195336
NMI0044	1251455	1253183
NMI0044	1375993	1377148
NMI0044	1377909	1378741
NMI0044	1379761	1381118
NMI0044	1381833	1384138
NMI0044	1385724	1389581
NMI0044	1473714	1476420
NMI0044	1516998	1517668
NMI0044	1522560	1527460
NMI0044	1536084	1536498
NMI0044	1582705	1584348
NMI0044	1584895	1585388
NMI00190	144621	144769
NMI00190	157901	163091
NMI00190	283265	285259
NMI00190	425139	426063
NMI00190	427093	427958
NMI00190	563281	564357
NMI00190	646206	649656
NMI00190	714417	715397
NMI00190	845117	847640
NMI00190	855210	857929
NMI00190	913981	915254
NMI00190	1120288	1120618
NMI00190	1178859	1181662
NMI00190	1201517	1204442
NMI00190	1205181	1206796
NMI00190	1297314	1297934
NMI00190	1298612	1299258
NMI00190	1449936	1450665
NMI00190	1470410	1471156
NMI00190	1472642	1477672
NMI00190	1555843	1556273
NMI92123	727519	728087
19MI0116	559048	559172
NMI97230	188417	189329
NMI97230	190599	190666
NMI97230	191518	191875
NMI97230	267882	268215
NMI97230	269196	272897
NMI97230	284858	286812
NMI97230	317105	317978
NMI97230	318629	319275
NMI97230	428248	430644
NMI97230	431859	432765
NMI97230	437223	439272
NMI97230	447124	447913
NMI97230	511859	513335
NMI97230	514388	521004
NMI97230	536699	539191
NMI97230	717465	718814
NMI97230	733335	733474
NMI97230	815668	819565
NMI97230	822875	824123
NMI97230	825969	827062
NMI97230	828026	832848
NMI97230	849040	849688
NMI97230	850498	850598
NMI97230	851654	851913
NMI97230	853920	854295
NMI97230	856086	856619
NMI97230	857678	858451
NMI97230	859230	859478
NMI97230	919838	924731
NMI97230	1082559	1085881
NMI97230	1089049	1092876
NMI97230	1177439	1180298
NMI97230	1186958	1188381
NMI97230	1233075	1233255
NMI97230	1288328	1289368
NMI97230	1290213	1290398
NMI97230	1291994	1297604
NMI97230	1369233	1369802
NMI97230	1370511	1371422
NMI97230	1520546	1521399
NMI01291	196022	196364
NMI01365	27309	28017
NMI01365	28912	29560
NMI01365	306376	307908
NMI01365	327522	327638
NMI01365	829344	829893
NMI01365	1014913	1016151
NMI01365	1112970	1116647
NMI01365	1151022	1153102
NMI01365	1154071	1160840
NMI01365	1161504	1166130
NMI01365	1166728	1167776
NMI01365	1170746	1171610
NMI01365	1173537	1174171
NMI01365	1174977	1176642
NMI97397	382	976
NMI97397	1996	2531
NMI97397	4041	8079
NMI97397	1599302	1604284
NMI01158	212954	214369
NMI01158	215008	215524
NMI01158	216552	219937
NMI01158	589774	590218
NMI01158	592499	592734
NMI01158	593754	596952
NMI01158	855924	856223
NMI01158	968437	972767
NMI01158	1591819	1592249
NMI98153	420617	424951
NMI98153	632250	633987
NMI98153	897796	897931
NMI98153	1146928	1149016
NMI98153	1284877	1285076
NMI97371	535439	541817
NMI97283	212741	218778
NMI97283	371128	373065
NMI97283	536699	539191
NMI97283	729483	729538
NMI97283	731178	731462
NMI97283	733335	734219
NMI97283	788928	790054
NMI97283	791532	791784
NMI97283	792389	793033
NMI97283	793818	795286
NMI97283	798149	800590
NMI97283	801178	802828
NMI97283	1555867	1557913
NMI97283	1558797	1559877
NMI01114	719969	722984
NMI01114	987190	989316
NMI01114	989980	990375
NMI0835	94758	96244
NMI0835	286220	287662
NMI0835	326102	327638
NMI0835	516771	521406
NMI0835	527058	528953
NMI0835	529584	529806
NMI0835	538978	540858
NMI0835	541828	542009
NMI0835	548546	548763
NMI0835	774087	776941
NMI0835	1179486	1180683
NMI0835	1181268	1181865
NMI0835	1186958	1188381
NMI0835	1388465	1388474
NMI0835	1390249	1391552
NMI0835	1392150	1392830
NMI0835	1470613	1471012
NMI0835	1472653	1474647
NMI0835	1493502	1493884
NMI0174	134414	134558
NMI0174	156037	157482
NMI0174	246725	247209
NMI0174	653383	655099
NMI0174	818416	821704
NMI0174	1504360	1507009
NMI9686	595746	599053
17MI0011	247370	250845
17MI0011	1198096	1200763
NMI0278	1189929	1191197
NMI0278	1191800	1193275
NMI01235	326216	327591
NMI01235	1531207	1538269
NMI0463	326321	327347
NMI0463	333352	347186
NMI0463	349271	349487
NMI0463	350608	352076
NMI00112	24497	24914
NMI00112	262796	263353
NMI00112	264438	264641
NMI00112	266735	266945
NMI00112	268000	268215
NMI00112	337409	339965
NMI00112	900398	905176
NMI00112	906749	909269
NMI00112	992991	994187
NMI00112	1183258	1184006
NMI00112	1251455	1251567
NMI00112	1270331	1271387
NMI00112	1272269	1274752
NMI00112	1439063	1441790
NMI00112	1443296	1447271
NMI97222	944319	948857
NMI95286	542687	543129
NMI96290	156227	157889
NMI96290	158990	165957
NMI96290	167481	169543
NMI96290	172930	178510
NMI96290	179165	181130
NMI96290	181975	182170
NMI96290	183248	184581
NMI96290	553291	553387
NMI96290	555247	555975
NMI96290	557319	558979
NMI96290	730331	730662
NMI96290	731684	733141
NMI96290	856086	857343
NMI0664	448337	448390
17MI0066	1092340	1093114
17MI0066	1093786	1095056
17MI0066	1095815	1102471
NMI03108	625544	626080
NMI03108	789742	790054
NMI03108	791532	791784
NMI01244	899723	904896
NMI01244	906027	906854
NMI9535	188417	188771
NMI9535	823296	824084
NMI9535	997501	998300
NMI0599	103010	104016
NMI0599	235088	235998
NMI0599	237968	238061
NMI0599	447837	450884
NMI0599	707322	709494
NMI0599	856180	856508
NMI0599	941389	942305
NMI0599	943498	945933
NMI0599	946620	946669
NMI0599	948112	950790
NMI0599	952110	952902
NMI0599	1067031	1069258
NMI02281	719962	720044
NMI02281	721090	721821
NMI02158	235759	235807
NMI02158	237128	238295
NMI02158	259968	261124
NMI02158	265781	267207
NMI02158	279713	279876
NMI02158	350641	353401
NMI02158	492245	494059
NMI02158	541828	543886
NMI02158	560815	561305
NMI02158	729992	730713
NMI02158	731711	733331
NMI02158	1080448	1082481
NMI02158	1158028	1159447
NMI02158	1160068	1161530
NMI04200	131441	131942
NMI04200	285505	286032
NMI04200	517055	521981
NMI04200	526556	529576
NMI04200	553291	553387
NMI04200	558829	561365
NMI04200	666483	669828
NMI04200	840284	842931
NMI04200	927726	929874
NMI04200	971386	979470
NMI04200	1012079	1013447
NMI04200	1014115	1016663
NMI04200	1019224	1019763
NMI04200	1020638	1027274
NMI04200	1031139	1031892
NMI04200	1032552	1034265
NMI04200	1035089	1036251
NMI04200	1037365	1039588
NMI04200	1119502	1120105
NMI04200	1121318	1122363
NMI04200	1125160	1125809
NMI04200	1141877	1144921
NMI04200	1147449	1149626
NMI04200	1287047	1287753
NMI04200	1288328	1288388
NMI04200	1360709	1361235
NMI04200	1374729	1377718
NMI99118	1535	3002
NMI99118	63869	65976
NMI99118	100789	101972
NMI99118	257757	257814
NMI99118	628605	630276
NMI99118	860664	862006
NMI99118	1014874	1019910
NMI0898	846808	847517
NMI0898	849725	849770
NMI0898	850498	850595
NMI0898	851675	853551
NMI0898	854669	855148
NMI0898	1172652	1173207
NMI0898	1173922	1174384
NMI0898	1175328	1184006
NMI02129	20992	21605
NMI02129	153390	157889
NMI02129	263176	267254
NMI02129	285592	286521
NMI02129	327075	327638
NMI02129	371252	372479
NMI02129	461768	464199
NMI02129	465597	465765
NMI02129	466966	471772
NMI02129	537413	539191
NMI02129	677492	677546
NMI02129	680221	683155
NMI02129	687298	687462
NMI02129	884356	886566
NMI02129	948113	949097
NMI02129	1092445	1094234
NMI02129	1187016	1189625
NMI02129	1222023	1224996
NMI02129	1354780	1354989
NMI02129	1355746	1357300
NMI02129	1357935	1358151
NMI02129	1380635	1382937
NMI02129	1383735	1385985
NMI02129	1564325	1566302
NMI03142	577014	578791
NMI03142	595978	597451
NMI9617	122864	123752
NMI9617	417217	418762
NMI9617	514772	520982
NMI9617	535748	537098
NMI9617	537904	540858
NMI9617	600542	600946
NMI9617	727722	728878
NMI9617	738645	738987
NMI9617	765332	767746
NMI9617	769438	770374
NMI9617	771707	771747
NMI9617	855984	857495
NMI9617	1154113	1158895
NMI9617	1159801	1160837
NMI9617	1317699	1319829
NMI9617	1329780	1331202
NMI9617	1331901	1333933
NMI9617	1547682	1558519
NMI9617	1570316	1571231
NMI0676	540975	541772
NMI0676	760042	763793
NMI0517	65716	65996
NMI0517	66937	67345
NMI0517	104104	105101
NMI0517	106780	107107
NMI0517	107704	108517
NMI0517	248072	248530
NMI0517	249188	251769
NMI0517	516976	521766
NMI0517	541854	544709
NMI0517	638382	640167
NMI0517	834799	834929
NMI0517	864779	865727
NMI0517	1075579	1076710
NMI0517	1177893	1181662
NMI0517	1187994	1191680
NMI0517	1338448	1339063
NMI0517	1361028	1361337
NMI0128	322878	323047
NMI97290	51355	53237
NMI97290	54216	57208
NMI97290	58477	58504
NMI97290	62064	63216
NMI97290	723266	723986
NMI97290	725748	730713
NMI97290	731617	732744
NMI97290	754821	756460
NMI97373	1174674	1176044
NMI97373	1177330	1179237
NMI97373	1180892	1181865
18MI0054	516849	521873
18MI0054	748901	749747
18MI0054	1011564	1012977
18MI0054	1013582	1014502
18MI0054	1160929	1163412
18MI0054	1204835	1208885
18MI0054	1445165	1447610
18MI0054	1448426	1450369
NMI96165	286200	286510
NMI998	856382	857043
NMI998	1548090	1548291
NMI0276	102884	104016
NMI95275	1588023	1589599
NMI95275	1590566	1591201
NMI95275	1591819	1592762
17MI0002	326110	327638
NMI9738	252316	257446
NMI9738	757013	760653
NMI01148	52239	55809
NMI01148	555903	556096
NMI01148	785067	786117
NMI9797	1344908	1348197
15MI0012	889440	891483
15MI0012	1008727	1010481
15MI0012	1011149	1012977
15MI0012	1016663	1018597
15MI0012	1190319	1191545
15MI0012	1551586	1556032
NMI04170	203888	204086
NMI04170	204760	205256
NMI04170	257757	262915
NMI04170	266718	267274
NMI04170	334220	334634
NMI04170	337033	337356
NMI04170	342025	343917
NMI04170	445412	449750
NMI04170	450352	452183
NMI04170	514388	514805
NMI04170	516753	518610
NMI04170	519989	520832
NMI04170	521625	521958
NMI04170	559481	560786
NMI04170	807243	808068
NMI04170	810481	813602
NMI04170	855562	858250
NMI04170	1076650	1080943
NMI04170	1082426	1087095
NMI04170	1094933	1095767
NMI04170	1098858	1103380
NMI04170	1105013	1105484
NMI04170	1152795	1155055
NMI04170	1155705	1163439
NMI04170	1164085	1165060
NMI04170	1193860	1197375
NMI04170	1198909	1204442
NMI04170	1205253	1208673
NMI04170	1209305	1213181
NMI04170	1216368	1219736
NMI04170	1287047	1287753
NMI04170	1333220	1333228
NMI04170	1361028	1361337
NMI04170	1363716	1365080
NMI04170	1378738	1379235
NMI04170	1430326	1433362
NMI04170	1434857	1434876
NMI04170	1435650	1437323
NMI04170	1569258	1576179
NMI95215	105437	106063
NMI95215	748756	749269
NMI95215	750163	750316
NMI95215	751423	753831
NMI9897	443471	444145
NMI9897	445448	445910
NMI9897	979868	980390
NMI9897	1334718	1335691
NMI9897	1336642	1338145
NMI01215	181975	182170
NMI01215	183248	184581
NMI01215	223587	225807
NMI01215	226594	227401
NMI01215	237968	238939
NMI01215	418889	421658
NMI01215	518493	519586
NMI01215	520577	521856
NMI01215	563182	563957
NMI01215	564769	565421
NMI01215	566175	566875
NMI01215	568924	569528
NMI01215	581775	582764
NMI01215	624131	624496
NMI01215	625088	625337
NMI01215	738645	738987
NMI01215	739589	739919
NMI01215	742710	742933
NMI01215	750163	750316
NMI01215	751423	751879
NMI01215	801292	802558
NMI01215	855924	858451
NMI01215	859405	859462
NMI01215	861664	862470
NMI01215	941440	942305
NMI01215	1058133	1059050
NMI01215	1092960	1093321
NMI01215	1161187	1162317
NMI01215	1163012	1165557
NMI01215	1249544	1249634
NMI01215	1251455	1253183
NMI01215	1254622	1254888
NMI01215	1255458	1255517
NMI01215	1257691	1258652
NMI94250	327579	328098
NMI00149	480740	482576
NMI1151	171455	176035
NMI1151	178877	179514
NMI1151	247826	247922
NMI1151	264428	268223
NMI1151	269154	273542
NMI1151	274318	276187
NMI1151	532906	534231
NMI1151	846812	847517
NMI1151	848291	849770
NMI1151	1016624	1016892
NMI1151	1178237	1180435
NMI1151	1181281	1181885
NMI9858	411425	413056
NMI9858	413698	415755
NMI9858	416416	416496
NMI9858	417274	418736
NMI9858	723080	723986
NMI9858	725738	729420
NMI97349	945876	946154
NMI97349	948623	949103
NMI97349	1321744	1323806
NMI9841	175099	177121
NMI9841	177758	178510
NMI9841	179165	181130
NMI9841	181975	184581
NMI9663	855921	857745
NMI9663	1574783	1574910
NMI9663	1575609	1577227
NMI9663	1578672	1579424
NMI99146	158909	162989
NMI99146	163609	163633
NMI99146	726551	728246
NMI954	15833	16064
NMI0883	1179825	1180298
NMI02263	326590	327470
NMI02263	1287142	1290398
NMI99294	265781	266990
NMI99294	475952	477051
NMI99294	478265	478749
NMI99294	482743	487674
NMI99294	489482	492018
NMI99294	513197	514502
NMI99294	595642	598372
NMI99294	731684	734111
NMI99294	735291	736055
NMI99294	903198	904714
NMI99294	906027	906365
NMI99294	1488452	1489367
NMI99294	1490248	1491642
NMI03133	35151	39124
NMI03133	196051	198079
NMI03133	260807	261979
NMI03133	262861	267484
NMI03133	269154	269199
NMI03133	327347	327638
NMI03133	482125	482796
NMI03133	531386	536239
NMI03133	822875	823154
NMI03133	826297	832427
NMI03133	905170	905206
NMI03133	906183	906331
NMI03133	1286332	1286981
NMI98175	537311	539191
NMI98175	654177	654375
NMI98175	660023	663104
NMI98175	848056	850598
NMI98175	901649	902736
NMI98175	1120843	1120983
NMI98175	1122098	1123871
NMI98175	1276187	1277592
NMI98175	1280240	1280480
NMI98175	1566518	1566830
NMI9967	331091	331298
NMI9967	334550	334935
NMI9967	336196	338382
NMI9967	840518	840913
NMI9967	855595	859100
NMI9967	860904	862557
NMI9967	864779	864968
NMI9967	878752	878967
NMI9967	880025	881876
NMI9967	882477	882783
NMI9967	883650	888162
NMI9967	889804	890930
NMI9967	919241	920036
NMI9967	923043	923256
NMI9967	1259861	1261331
NMI0842	423312	428447
NMI0218	419322	421167
NMI0218	440823	447607
NMI0218	475952	476438
NMI0218	558979	561305
NMI0218	827056	828441
NMI0218	829674	830949
NMI0218	832450	832962
NMI0218	1002633	1003256
NMI9939	434832	442393
NMI9939	1283859	1286942
NMI9939	1410408	1412308
NMI9939	1413239	1415576
NMI00199	116130	117928
NMI00199	541828	542192
NMI00199	543114	543120
NMI00199	1323946	1324199
NMI98226	327522	330083
NMI98226	330896	331298
NMI98226	334087	335282
NMI98226	1600850	1602141
NMI9916	424617	428482
NMI9916	429649	430546
NMI9916	432054	432581
NMI9916	439929	440327
NMI9839	35151	39124
NMI9839	104104	104939
NMI9839	106780	107107
NMI9839	107704	109945
NMI9839	110531	113812
NMI9839	180425	181130
NMI9839	183600	184581
NMI9839	333686	345181
NMI9839	347123	349487
NMI9839	350076	350484
NMI9839	806577	806668
NMI9839	848597	849391
NMI9839	851225	852829
NMI9839	854713	854794
NMI9839	856180	857606
NMI9839	903485	903537
NMI9839	907040	911439
NMI9839	1182112	1183633
NMI9839	1359760	1362620
NMI01124	407550	407754
NMI01124	546305	549019
NMI01124	773613	777611
NMI01124	799632	799987
NMI01124	801028	803792
NMI01124	1022092	1023235
NMI01124	1023914	1028131
NMI01124	1028741	1030038
NMI01124	1031139	1031652
NMI01124	1524135	1524884
NMI01124	1525784	1527668
NMI01124	1567836	1570577
NMI9716	563245	563957
NMI0236	389281	392751
NMI0236	577101	578863
NMI0236	581010	582764
NMI0236	583713	584569
NMI0236	821668	823178
NMI0236	855924	856640
NMI0236	1187302	1188381
NMI9217	4041	8293
NMI9217	10541	10556
NMI9217	153740	155749
NMI9217	159744	161290
NMI9217	169198	170055
NMI9217	174038	177583
NMI9217	215941	219364
NMI9217	219979	220024
NMI9217	221347	222647
NMI9217	240115	241913
NMI9217	245180	247841
NMI9217	261805	262576
NMI9217	263126	264870
NMI9217	267399	268223
NMI9217	269499	269988
NMI9217	282549	285272
NMI9217	286200	291089
NMI9217	319998	325140
NMI9217	325762	325996
NMI9217	412036	414828
NMI9217	418962	418976
NMI9217	451723	453061
NMI9217	453901	455558
NMI9217	456332	459232
NMI9217	523490	523836
NMI9217	542192	542765
NMI9217	543303	544476
NMI9217	580948	582228
NMI9217	672313	673304
NMI9217	674759	676999
NMI9217	695854	702484
NMI9217	710451	718571
NMI9217	778086	778792
NMI9217	779690	780664
NMI9217	786228	787315
NMI9217	856381	859624
NMI9217	861142	862799
NMI9217	865421	866206
NMI9217	902079	904247
NMI9217	906153	906365
NMI9217	907040	907720
NMI9217	937987	938662
NMI9217	940264	941923
NMI9217	943526	943720
NMI9217	946470	946669
NMI9217	949983	950047
NMI9217	950611	950802
NMI9217	953067	955638
NMI9217	956406	956797
NMI9217	959685	960327
